respondent_id,collector_id,date_created,date_modified,ip_address,q1,q2_1,q2_2,q2_3,q2_4,auto,geo,geo_dop,gender,age,poll
11231218025,251531145,2019-12-18 15:28:39,2019-12-18 15:29:26,31.173.100.163,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11231217088,251531145,2019-12-18 15:28:18,2019-12-18 15:28:54,94.25.177.12,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231216647,251531145,2019-12-18 15:27:58,2019-12-18 15:28:49,176.59.201.154,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231214399,251531145,2019-12-18 15:26:47,2019-12-18 15:27:28,77.222.109.108,Никаких,drom.ru,,,,"Да, но я его не вожу",В Челябинской области,,Мужчина,менее 18 лет,chel01
11231210731,251531145,2019-12-18 15:24:00,2019-12-18 15:25:25,37.113.176.12,avito,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,51 и более лет,chel01
11231207313,251531145,2019-12-18 15:22:42,2019-12-18 15:23:32,176.59.202.198,Дром,drom.ru,,,,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11231198957,251531145,2019-12-18 15:18:08,2019-12-18 15:18:58,85.140.19.232,авто.ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231190864,251531145,2019-12-18 15:13:06,2019-12-18 15:15:50,188.19.33.150,Авито,,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,51 и более лет,chel01
11231187407,251531145,2019-12-18 15:11:22,2019-12-18 15:12:46,188.18.229.94,"Авито, Дром, авто.ру",drom.ru,auto.ru,avito.ru,В группах вконтакте,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231186652,251531145,2019-12-18 15:10:44,2019-12-18 15:13:58,5.206.84.147,авто ру,,,,продовать я не собераюсь,"Да, я его вожу",В Челябинске,,Мужчина,51 и более лет,chel01
11231184058,251531145,2019-12-18 15:09:13,2019-12-18 15:10:55,77.222.101.1,Авто ру,,,,Не продаю,"Да, я его вожу",В Челябинске,,Мужчина,51 и более лет,chel01
11231184040,251531145,2019-12-18 15:09:52,2019-12-18 15:10:54,176.59.211.244,"Avito,drom,auto",,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231180015,251531145,2019-12-18 15:07:41,2019-12-18 15:08:41,176.59.202.41,авито,,,avito.ru,,Нет,В Челябинске,,Мужчина,35-44 лет,chel01
11231177842,251531145,2019-12-18 15:04:54,2019-12-18 15:07:32,77.222.96.238,"Avito, drom",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231171743,251531145,2019-12-18 15:03:29,2019-12-18 15:04:10,176.59.194.221,Drom.ru,drom.ru,,avito.ru,,Нет,В Челябинске,,Мужчина,25-34 лет,chel01
11231170314,251531145,2019-12-18 15:03:01,2019-12-18 15:03:22,93.188.41.70,О,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231168315,251531145,2019-12-18 15:01:41,2019-12-18 15:02:32,87.249.199.249,auto.ru drom.ru avito.ru,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11231162975,251531145,2019-12-18 14:58:24,2019-12-18 14:59:13,178.46.163.79,Все,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11231156705,251531145,2019-12-18 14:52:33,2019-12-18 14:55:47,116.203.61.169,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231154729,251531145,2019-12-18 14:54:17,2019-12-18 14:55:00,94.181.35.16,-,,,,-,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231153308,251531145,2019-12-18 14:53:23,2019-12-18 14:54:00,85.140.18.211,Автору,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231145734,251531145,2019-12-18 14:49:11,2019-12-18 14:50:06,213.87.224.223,"Авито, Дром и пр",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231145199,251531145,2019-12-18 14:48:27,2019-12-18 14:49:39,85.140.76.189,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231144714,251531145,2019-12-18 14:47:58,2019-12-18 14:49:24,37.220.178.12,Drom auto.ru avito avtochel юла из рук в руки,drom.ru,,,,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231130758,251531145,2019-12-18 14:40:33,2019-12-18 14:41:22,31.173.103.43,Pornhub.com,,,,На столбе,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11231130665,251531145,2019-12-18 14:40:14,2019-12-18 14:42:00,94.25.177.16,Drom,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11231129123,251531145,2019-12-18 14:39:39,2019-12-18 14:40:26,85.140.16.80,Auto. ru,,auto.ru,,,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231125975,251531145,2019-12-18 14:37:32,2019-12-18 14:38:39,85.140.76.251,Авто.ру дром.ру авито,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231103992,251531145,2019-12-18 14:25:10,2019-12-18 14:26:00,176.59.202.73,Авто.ру авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231102546,251531145,2019-12-18 14:24:07,2019-12-18 14:25:51,31.162.219.114,Автодром Авито,drom.ru,,avito.ru,,Нет,В Челябинске,,Мужчина,35-44 лет,chel01
11231102459,251531145,2019-12-18 14:24:07,2019-12-18 14:25:08,37.113.160.51,Не знаю,,,,В газете,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231101971,251531145,2019-12-18 14:24:12,2019-12-18 14:24:53,83.149.37.112,----'чч,,,,Ггшшш,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231096771,251531145,2019-12-18 14:21:22,2019-12-18 14:21:58,176.59.210.252,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231090487,251531145,2019-12-18 14:17:26,2019-12-18 14:18:17,79.104.7.205,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231089483,251531145,2019-12-18 13:50:11,2019-12-18 14:17:43,217.118.83.209,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11231085433,251531145,2019-12-18 14:14:30,2019-12-18 14:15:20,176.59.212.115,"74, авито",,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231083771,251531145,2019-12-18 14:13:41,2019-12-18 14:14:23,85.140.24.155,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11231082064,251531145,2019-12-18 14:11:58,2019-12-18 14:13:22,31.173.120.34,.,,,avito.ru,В,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231079566,251531145,2019-12-18 14:10:32,2019-12-18 14:12:01,62.102.148.68,ё,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231076365,251531145,2019-12-18 14:09:13,2019-12-18 14:10:03,176.59.202.117,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231074785,251531145,2019-12-18 14:08:26,2019-12-18 14:09:07,94.181.45.2,Авито,,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231063921,251531145,2019-12-18 14:01:52,2019-12-18 14:02:51,217.64.142.254,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11231062460,251531145,2019-12-18 14:00:20,2019-12-18 14:01:58,95.153.135.221,Авито,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231061804,251531145,2019-12-18 14:00:16,2019-12-18 14:01:36,77.222.116.140,дром ру,drom.ru,,,,Нет,В Челябинске,,Мужчина,35-44 лет,chel01
11231047861,251531145,2019-12-18 13:52:02,2019-12-18 13:53:20,77.222.117.233,drom,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,51 и более лет,chel01
11231044010,251531145,2019-12-18 13:49:43,2019-12-18 13:51:07,37.75.253.198,"Дром, Авито, Юла, Автору.",,,,"Нигде, сарай пойдёт в трейд-ин.","Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231042336,251531145,2019-12-18 13:45:23,2019-12-18 13:50:11,178.176.112.132,Авито автору дром группы вк,drom.ru,auto.ru,avito.ru,Группы вк,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231041045,251531145,2019-12-18 13:48:31,2019-12-18 13:49:28,37.153.125.71,Авито,,,avito.ru,,Нет,В Челябинской области,,Мужчина,45-50 лет,chel01
11231032951,251531145,2019-12-18 13:43:43,2019-12-18 13:44:38,178.176.113.207,Дром Авито авто ру,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231031870,251531145,2019-12-18 13:43:08,2019-12-18 13:44:00,85.140.79.5,Авито,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231029660,251531145,2019-12-18 13:42:08,2019-12-18 13:42:41,178.176.112.45,Дром,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231027127,251531145,2019-12-18 13:39:39,2019-12-18 13:41:08,176.59.208.24,Auto.ru drom.ru,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231023050,251531145,2019-12-18 13:37:58,2019-12-18 13:38:39,176.59.201.225,Drom.ru,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231016900,251531145,2019-12-18 13:34:22,2019-12-18 13:35:07,37.29.40.153,Drom. Ru,,,avito.ru,,Нет,В Челябинске,,Мужчина,35-44 лет,chel01
11231012757,251531145,2019-12-18 13:31:51,2019-12-18 13:32:34,188.18.225.212,Авито,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11231012403,251531145,2019-12-18 13:31:27,2019-12-18 13:32:56,37.113.188.70,"Дром, авито",drom.ru,auto.ru,avito.ru,"Авито, дром","Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231011479,251531145,2019-12-18 13:30:40,2019-12-18 13:31:45,94.25.177.247,Drom.ru,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11231005218,251531145,2019-12-18 13:27:07,2019-12-18 13:27:41,176.59.196.58,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11231004150,251531145,2019-12-18 13:26:22,2019-12-18 13:26:57,77.222.117.76,Не знаю,,,,Нигде,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231004008,251531145,2019-12-18 13:26:03,2019-12-18 13:26:51,95.78.182.145,Авито,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11231001063,251531145,2019-12-18 13:23:24,2019-12-18 13:24:56,213.87.242.16,Авито дром авто ру,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11231000530,251531145,2019-12-18 13:23:59,2019-12-18 13:24:35,176.59.202.116,Avito,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230997379,251531145,2019-12-18 13:21:35,2019-12-18 13:22:33,176.59.210.27,Авто ру,drom.ru,,,,Нет,В Челябинске,,Мужчина,25-34 лет,chel01
11230996504,251531145,2019-12-18 13:21:22,2019-12-18 13:22:00,31.173.120.253,Многие,,,,Все,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230990460,251531145,2019-12-18 13:17:08,2019-12-18 13:18:27,188.19.38.152,drom.ru,,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11230989469,251531145,2019-12-18 13:15:23,2019-12-18 13:17:22,94.25.177.40,"Auto.ru, drom.ru, avito, юла",drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230983957,251531145,2019-12-18 13:13:12,2019-12-18 13:13:46,85.140.19.196,Ага,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230974771,251531145,2019-12-18 13:06:46,2019-12-18 13:07:40,85.140.27.65,Дром,drom.ru,,,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11230970985,251531145,2019-12-18 13:04:16,2019-12-18 13:05:09,94.25.177.232,Дом ру,drom.ru,auto.ru,,,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230970334,251531145,2019-12-18 13:02:42,2019-12-18 13:04:45,85.140.22.49,Авито,,,,На подъезде,Нет,В Челябинске,,Мужчина,35-44 лет,chel01
11230969309,251531145,2019-12-18 12:54:07,2019-12-18 13:04:33,178.46.134.190,drom.ru,drom.ru,,avito.ru,,Нет,В Челябинске,,Мужчина,45-50 лет,chel01
11230965749,251531145,2019-12-18 12:59:53,2019-12-18 13:01:50,37.113.178.22,Авито,,,avito.ru,,Нет,В Челябинске,,Мужчина,25-34 лет,chel01
11230964615,251531145,2019-12-18 13:00:12,2019-12-18 13:01:19,85.140.25.104,Авито,,,,Нигде,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230961989,251531145,2019-12-18 12:58:40,2019-12-18 13:00:14,94.181.34.179,ни каких,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11230956304,251531145,2019-12-18 12:54:11,2019-12-18 12:55:37,213.87.157.191,"Авито, Дром, авто",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230952821,251531145,2019-12-18 12:52:29,2019-12-18 12:53:47,37.113.156.6,Дром ру,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11230951428,251531145,2019-12-18 12:51:26,2019-12-18 12:52:25,217.118.83.186,Avto,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230947936,251531145,2019-12-18 12:49:17,2019-12-18 12:50:11,176.59.192.112,Автору,,auto.ru,,,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11230942976,251531145,2019-12-18 12:46:06,2019-12-18 12:47:00,85.140.24.35,"Авито, дром, автору",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230942124,251531145,2019-12-18 12:44:54,2019-12-18 12:46:28,178.176.112.180,Не знаю,,,,На всех выбранных,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11230937930,251531145,2019-12-18 12:42:33,2019-12-18 12:43:50,88.206.72.239,"Авто.ру, Дром.ру, Авито",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230934879,251531145,2019-12-18 12:40:48,2019-12-18 12:41:52,176.59.208.81,Авито.,,,,Авито,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11230933691,251531145,2019-12-18 12:40:29,2019-12-18 12:41:07,176.59.199.185,Дром,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230926542,251531145,2019-12-18 12:35:41,2019-12-18 12:36:36,83.169.216.124,Drom,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230924665,251531145,2019-12-18 12:34:41,2019-12-18 12:35:22,85.140.13.129,Авито,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230921699,251531145,2019-12-18 12:32:47,2019-12-18 12:33:31,176.59.203.83,Авто ру,,auto.ru,,,"Да, я его вожу",В Челябинской области,,Мужчина,менее 18 лет,chel01
11230919576,251531145,2019-12-18 12:30:55,2019-12-18 12:32:35,176.59.192.245,Avito,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230909325,251531145,2019-12-18 12:24:52,2019-12-18 12:25:40,77.222.110.196,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230907712,251531145,2019-12-18 12:24:01,2019-12-18 12:24:30,85.140.14.169,Дром,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230906380,251531145,2019-12-18 12:22:39,2019-12-18 12:23:40,176.59.205.239,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230899036,251531145,2019-12-18 12:17:38,2019-12-18 12:18:59,85.140.18.149,"Дром ру, авито",drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11230898716,251531145,2019-12-18 12:18:13,2019-12-18 12:18:46,217.118.83.180,Рр,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230892352,251531145,2019-12-18 12:13:54,2019-12-18 12:14:42,5.166.229.188,"drom, auto.ru, avito",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230889468,251531145,2019-12-18 12:12:12,2019-12-18 12:12:52,176.59.204.54,Авито,,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230886321,251531145,2019-12-18 12:10:17,2019-12-18 12:10:54,188.19.40.118,0,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230874262,251531145,2019-12-18 12:02:02,2019-12-18 12:03:13,217.118.83.139,Drive2,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230868658,251531145,2019-12-18 11:58:39,2019-12-18 11:59:31,176.59.210.162,Avto.ru,,auto.ru,,,Нет,В Челябинске,,Мужчина,35-44 лет,chel01
11230863987,251531145,2019-12-18 11:55:27,2019-12-18 11:56:38,31.173.100.115,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230862248,251531145,2019-12-18 11:54:40,2019-12-18 11:55:19,213.87.241.227,Авто.ру,,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230858899,251531145,2019-12-18 11:52:28,2019-12-18 11:53:05,212.57.190.106,никаких,,,,стена дома,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11230857651,251531145,2019-12-18 11:51:07,2019-12-18 11:52:14,213.87.250.217,"Авто ру, Дром, Авито.",,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11230854308,251531145,2019-12-18 11:49:20,2019-12-18 11:50:01,62.148.236.9,Авто.ру,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230847446,251531145,2019-12-18 11:42:26,2019-12-18 11:45:34,31.173.101.217,Авито авто.ру дром .ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230837203,251531145,2019-12-18 11:09:24,2019-12-18 11:38:48,37.146.27.170,Авто.ру,,auto.ru,avito.ru,,Нет,В Челябинске,,Мужчина,25-34 лет,chel01
11230837102,251531145,2019-12-18 11:38:19,2019-12-18 11:38:44,94.25.177.35,Авто ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11230828898,251531145,2019-12-18 11:30:39,2019-12-18 11:33:04,85.140.17.133,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11230828881,251531145,2019-12-18 11:32:32,2019-12-18 11:33:03,176.59.215.238,Никаких,,,,Нигде,Нет,В Челябинске,,Мужчина,25-34 лет,chel01
11230828663,251531145,2019-12-18 11:32:09,2019-12-18 11:32:53,37.113.146.186,"Авито, Дром, Авто ру",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230821775,251531145,2019-12-18 11:26:34,2019-12-18 11:27:50,31.207.210.13,avto.ru,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11230821237,251531145,2019-12-18 11:26:45,2019-12-18 11:27:25,77.222.100.54,Дром. Ру,drom.ru,auto.ru,avito.ru,,"Да, но я его не вожу",В Челябинске,,Мужчина,менее 18 лет,chel01
11230819475,251531145,2019-12-18 11:20:07,2019-12-18 11:26:03,85.140.23.60,Ни,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230814916,251531145,2019-12-18 11:21:30,2019-12-18 11:22:38,85.140.79.205,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230813671,251531145,2019-12-18 11:20:36,2019-12-18 11:21:33,94.25.177.188,Авто.ру,,auto.ru,,,"Да, но я его не вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11230809253,251531145,2019-12-18 11:17:13,2019-12-18 11:18:17,176.59.206.246,Авито,,auto.ru,,,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230796279,251531145,2019-12-18 11:02:56,2019-12-18 11:08:35,87.249.207.203,капец.рф,,,,капец.рф,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230791776,251531145,2019-12-18 11:04:26,2019-12-18 11:05:09,176.59.203.142,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230789580,251531145,2019-12-18 11:02:13,2019-12-18 11:03:30,176.59.215.207,Дромавто,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230788900,251531145,2019-12-18 11:00:38,2019-12-18 11:02:58,77.222.98.246,"Дром, авито.",drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,51 и более лет,chel01
11230788861,251531145,2019-12-18 11:02:03,2019-12-18 11:02:56,217.118.83.246,"Авито ,Дром,авто.ру",,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11230781412,251531145,2019-12-18 10:55:54,2019-12-18 10:57:11,176.59.206.32,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230780956,251531145,2019-12-18 10:55:34,2019-12-18 10:56:50,176.59.200.3,"Авито автору, дром",,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230780447,251531145,2019-12-18 10:55:24,2019-12-18 10:56:26,85.140.78.18,авто.ру,drom.ru,,,,Нет,В Челябинске,,Мужчина,45-50 лет,chel01
11230779150,251531145,2019-12-18 10:54:56,2019-12-18 10:55:27,217.118.83.190,Авито,drom.ru,,,,"Да, но я его не вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230773602,251531145,2019-12-18 10:50:19,2019-12-18 10:51:15,95.78.167.127,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230772996,251531145,2019-12-18 10:49:33,2019-12-18 10:50:45,176.59.204.208,Авито,,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11230771699,251531145,2019-12-18 10:48:39,2019-12-18 10:49:40,176.59.214.104,Авто ру.дром.авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230770979,251531145,2019-12-18 10:48:18,2019-12-18 10:49:05,83.149.37.125,Авто ру,drom.ru,auto.ru,avito.ru,,Нет,В Челябинске,,Мужчина,25-34 лет,chel01
11230768650,251531145,2019-12-18 10:46:14,2019-12-18 10:47:15,31.162.229.200,Autodrom,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11230766113,251531145,2019-12-18 10:44:02,2019-12-18 10:45:37,176.59.207.237,дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230763016,251531145,2019-12-18 10:41:33,2019-12-18 10:42:41,176.59.203.204,Яндекс,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,45-50 лет,chel01
11230759325,251531145,2019-12-18 10:39:06,2019-12-18 10:39:45,85.140.79.215,Авито,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230752488,251531145,2019-12-18 10:32:48,2019-12-18 10:54:49,94.25.177.138,Авито,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230746663,251531145,2019-12-18 10:28:53,2019-12-18 10:29:51,188.19.162.107,Авто ру,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230744135,251531145,2019-12-18 10:26:52,2019-12-18 10:27:59,77.222.112.203,авто ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230742375,251531145,2019-12-18 10:25:20,2019-12-18 10:26:34,176.59.201.170,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230739787,251531145,2019-12-18 10:23:25,2019-12-18 10:24:35,89.237.21.164,идитенахуй.ком,,,,горитевадурекламныешлюхи.ру,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230732863,251531145,2019-12-18 09:39:23,2019-12-18 10:19:12,95.78.168.16,нет,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230724232,251531145,2019-12-18 10:11:33,2019-12-18 10:12:31,95.78.161.103,Авито Дром юла,,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230722443,251531145,2019-12-18 10:10:11,2019-12-18 10:11:04,176.59.201.204,Авито,drom.ru,,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230718496,251531145,2019-12-18 10:07:07,2019-12-18 10:07:55,85.140.23.140,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230717909,251531145,2019-12-18 10:06:14,2019-12-18 10:07:28,85.140.24.35,"Авито, дром",,,,Сам продал,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11230716722,251531145,2019-12-18 10:05:49,2019-12-18 10:06:35,85.140.26.216,Авто,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11230716256,251531145,2019-12-18 10:05:30,2019-12-18 10:06:13,94.181.47.186,R,,,,W,"Да, но я его не вожу",В Челябинске,,Мужчина,35-44 лет,chel01
